IDTransaction;Date;TransactionType;Symbol;Unit;
2591812419;13/12/2024 00:26:35;DIVIDENT;ETN;46;
2842209256;13/12/2024 00:26:35;DIVIDENT;ETN;45;
2669634821;16/12/2024 00:45:08;DIVIDENT;TEL;45;
2497266914;16/12/2024 00:45:08;DIVIDENT;MFG;45;
2679865198;16/12/2024 03:13:29;DIVIDENT;GOOG;45;
2718951265;23/12/2024 00:27:11;DIVIDENT;BLK;45;
2632223189;27/12/2024 00:49:29;DIVIDENT;ETN;45;
2681720252;27/12/2024 00:49:29;DIVIDENT;ETN;45;
2624399069;27/12/2024 02:59:57;DIVIDENT;META;45;
2725603473;16/08/2024 17:45:46;SELL;GOOG;45;
2630617864;07/08/2024 17:25:28;SELL;BRFS;45;
2678621431;09/10/2024 13:30:12;SELL;MFG;45;
2629279548;13/02/2024 14:30:28;SELL;ASML;45;
2700095037;22/02/2024 14:32:10;SELL;KNSA;45;
2687593745;19/03/2024 15:37:58;SELL;DOLE;45;
2638364422;07/08/2024 14:17:06;SELL;META;44;
2725166385;22/02/2024 18:23:29;SELL;EH;44;
2647132462;16/10/2024 13:44:38;SELL;ASML;44;
2623925231;19/02/2024 08:00:02;SELL;IMAX;44;
2659103817;06/03/2024 19:02:03;SELL;KNSA;44;
2644170164;31/10/2024 13:30:24;SELL;MSFT;44;
2610191292;29/02/2024 16:39:18;SELL;EH;43;
2669642997;09/04/2024 08:35:08;SELL;SMNEY;43;
2649378917;22/03/2024 14:11:20;SELL;BLK;43;
2793369064;22/01/2024 18:27:30;SELL;BLK;43;
2629348477;04/11/2024 14:30:19;SELL;AMZN;43;
2626989720;22/02/2024 15:45:09;SELL;EH;43;
2653837225;06/03/2024 16:25:26;SELL;AMCR;43;
2612041275;02/05/2024 16:39:53;SELL;BRFS;42;
2725599511;22/02/2024 20:27:16;SELL;KNSA;42;
2631013892;01/02/2024 11:12:03;SELL;MONC;42;
2644924460;13/09/2024 19:48:11;SELL;SPOT;42;
2645693379;28/06/2024 19:32:08;SELL;PANW;42;
2720360679;08/03/2024 15:17:48;SELL;SMNEY;42;
2628506127;24/05/2024 14:45:23;SELL;SPOT;41;
2845134048;20/03/2024 08:00:31;SELL;SMNEY;41;
2628821498;17/04/2024 15:30:50;SELL;MSFT;41;
2775802315;16/01/2024 16:12:33;SELL;KNSA;41;
2650915785;12/02/2024 15:49:17;SELL;EH;41;
2601012580;22/10/2024 13:30:04;SELL;MA;41;
2667978588;19/03/2024 13:30:20;SELL;EH;41;
2628509569;15/03/2024 14:01:39;SELL;IMAX;41;
2775881051;08/03/2024 08:00:02;SELL;WB;40;
2592618186;10/12/2024 18:06:26;SELL;SPOT;40;
2650920723;07/06/2024 07:00:02;SELL;WB;40;
2589190551;27/03/2024 13:56:03;SELL;LIN;40;
2608576946;22/03/2024 08:09:51;SELL;WB;39;
2875757228;05/03/2024 08:00:03;SELL;WB;39;
2678628809;06/06/2024 19:42:14;SELL;META;39;
2725824013;15/02/2024 20:01:45;SELL;EH;39;
2587620338;20/02/2024 14:43:07;SELL;WB;39;
2876688752;15/02/2024 14:53:46;SELL;EH;39;
2736704399;21/10/2024 14:31:05;SELL;ASML;39;
2680939184;18/09/2024 13:30:53;SELL;MA;39;
2682414168;22/03/2024 19:12:07;SELL;LIN;39;
2671317236;08/03/2024 15:49:27;SELL;LIN;39;
2853634045;23/02/2024 08:00:01;SELL;WB;39;
2683936162;31/10/2024 13:30:24;SELL;MSFT;39;
2710643864;02/04/2024 13:30:32;SELL;KNSA;38;
2620115681;12/03/2024 16:39:27;SELL;KNSA;38;
2843008041;01/03/2024 17:05:41;SELL;EH;38;
2623952238;13/03/2024 19:28:04;SELL;KNSA;38;
2591661607;04/04/2024 18:55:48;SELL;KNSA;38;
2710237381;20/09/2024 13:59:39;SELL;CVE;38;
2712597783;26/02/2024 20:02:56;SELL;EH;37;
2626461272;15/02/2024 14:35:28;SELL;EH;37;
2709690478;11/03/2024 13:32:43;SELL;KNSA;37;
2843860768;14/03/2024 16:08:13;SELL;KNSA;37;
2621456832;08/10/2024 16:01:22;SELL;LLY;37;
2617578779;18/03/2024 15:12:50;SELL;KNSA;37;
2623269541;21/03/2024 18:43:05;SELL;KNSA;37;
2802362086;15/03/2024 19:37:39;SELL;KNSA;37;
2607237500;30/01/2024 14:48:50;SELL;ASML;37;
2589297255;12/03/2024 13:34:21;SELL;KNSA;37;
2782185201;23/02/2024 18:04:14;SELL;EH;36;
2616483659;26/02/2024 14:44:55;SELL;EH;36;
2888703591;04/03/2024 20:44:32;SELL;LIN;36;
2837401236;07/05/2024 13:49:44;SELL;LIN;36;
2829084666;04/09/2024 13:30:42;SELL;MSFT;36;
2609712660;15/03/2024 19:58:38;SELL;BLK;36;
2833379170;11/03/2024 13:31:30;SELL;BLK;35;
2795602533;23/02/2024 15:10:12;SELL;LIN;35;
2608942888;22/02/2024 18:03:20;SELL;EH;35;
2653834687;14/02/2024 14:32:09;SELL;MSFT;35;
2607798973;20/02/2024 15:01:24;SELL;EH;35;
2733408418;27/02/2024 15:00:30;SELL;BLK;35;
2655334673;12/02/2024 18:28:51;SELL;EH;35;
2683932232;05/03/2024 15:18:12;SELL;BLK;35;
2854367006;07/05/2024 13:42:38;SELL;MSFT;35;
2658370028;27/02/2024 14:39:14;SELL;CNH;35;
2847363868;26/02/2024 15:21:14;SELL;BLK;35;
2725154904;26/04/2024 19:55:23;SELL;MSFT;35;
2669625600;01/02/2024 15:56:25;SELL;BLK;34;
2762396982;18/04/2024 07:30:21;SELL;SMNEY;34;
2680938476;14/02/2024 14:40:33;SELL;TCX;34;
2670778125;20/02/2024 14:30:15;SELL;BLK;34;
2725679556;24/04/2024 14:19:24;SELL;EH;34;
2614038167;13/02/2024 15:58:29;SELL;EH;34;
2782780191;17/04/2024 07:38:29;SELL;SMNEY;34;
2855788653;22/04/2024 14:06:49;SELL;KNSA;34;
2802360064;19/03/2024 13:30:07;SELL;LLY;34;
2591737455;18/11/2024 14:30:04;SELL;LLY;34;
2782796495;21/02/2024 16:33:52;SELL;EH;33;
2625331611;30/10/2024 13:42:37;SELL;SPOT;33;
2621431349;28/05/2024 13:33:47;SELL;MSFT;33;
2711375922;20/02/2024 17:24:31;SELL;NEE;33;
2785834697;13/03/2024 13:33:49;SELL;LLY;33;
2813637771;12/02/2024 14:30:13;SELL;ASML;33;
2607181131;24/04/2024 13:49:41;SELL;LLY;33;
2787864196;20/02/2024 14:35:47;SELL;KNSA;33;
2854202758;15/02/2024 13:50:50;SELL;WB;33;
2630122155;21/02/2024 14:30:14;SELL;EH;33;
2635635996;16/02/2024 18:11:37;SELL;KNSA;32;
2621790581;29/01/2024 17:57:39;SELL;TCX;32;
2614545665;20/12/2024 09:27:21;SELL;WB;32;
2633037119;23/04/2024 15:01:32;SELL;EH;32;
2653837776;26/01/2024 14:40:42;SELL;ASML;31;
2793370346;13/02/2024 17:07:28;SELL;CNH;31;
2608574683;24/09/2024 13:32:51;SELL;META;30;
2888702632;09/01/2024 14:31:33;SELL;ASML;30;
2663752392;04/04/2024 18:10:45;SELL;YMM;30;
2611548915;21/02/2024 17:12:43;SELL;CNH;30;
2633065867;09/04/2024 14:42:31;SELL;YMM;30;
2643950196;19/09/2024 18:17:37;SELL;TSM;30;
2647141067;24/05/2024 18:23:33;SELL;AMCR;30;
2747042497;08/02/2024 14:40:27;SELL;ASML;30;
2710642867;21/03/2024 11:47:16;SELL;DTRUY;30;
2658147670;15/04/2024 17:28:09;SELL;YMM;30;
2614065608;19/04/2024 16:28:22;SELL;YMM;30;
2591797814;13/09/2024 16:07:09;SELL;PANW;29;
2616770820;05/12/2024 15:13:18;SELL;ASML;29;
2585082237;16/09/2024 13:33:52;SELL;ARM;29;
2687624475;03/09/2024 16:07:11;SELL;SPOT;29;
2623952738;13/02/2024 17:27:13;SELL;EH;29;
2655349239;14/02/2024 15:32:16;SELL;EH;29;
2718602363;18/04/2024 16:12:45;SELL;MA;28;
2687578416;10/05/2024 14:11:08;SELL;AMCR;28;
2613586400;23/04/2024 13:47:21;SELL;SPOT;28;
2687639490;24/01/2024 20:15:47;SELL;CNH;28;
2725162468;15/04/2024 19:18:45;SELL;CDNS;28;
2715485097;20/12/2024 14:30:20;SELL;CDNS;28;
2621077073;05/06/2024 15:50:49;SELL;SPOT;28;
2591747475;06/03/2024 08:07:08;SELL;DTRUY;28;
2666424498;24/07/2024 14:00:45;SELL;SPOT;28;
2627098323;13/02/2024 14:31:02;SELL;BLK;27;
2689898106;31/01/2024 14:30:42;SELL;CNH;27;
2722116125;25/01/2024 17:35:10;SELL;CNH;27;
2717791550;18/12/2024 20:38:56;SELL;META;27;
2620561258;17/06/2024 19:50:06;SELL;SPOT;27;
2617682481;28/05/2024 13:33:48;SELL;PANW;27;
2620125476;16/01/2024 08:00:19;SELL;AIR;27;
2725680760;04/03/2024 09:05:03;SELL;DTRUY;27;
2623270666;20/12/2024 20:55:02;SELL;META;27;
2617632124;02/05/2024 15:32:17;SELL;NVCR;27;
2658147413;23/01/2024 14:35:16;SELL;CNH;27;
2659970738;17/04/2024 13:12:07;SELL;OR;27;
2638411397;24/01/2024 19:24:02;SELL;CNH;27;
2740103755;12/01/2024 15:47:49;SELL;CPA;27;
2678640766;30/10/2024 13:41:26;SELL;CDNS;27;
2644921877;13/06/2024 16:13:08;SELL;CDNS;26;
2614039907;23/04/2024 19:32:45;SELL;NVCR;26;
2629309239;15/11/2024 14:31:10;SELL;META;26;
2631014598;04/01/2024 08:00:17;SELL;MONC;26;
2726261090;28/08/2024 14:44:18;SELL;AMD;26;
2643946718;31/01/2024 15:33:58;SELL;MA;26;
2710635247;27/02/2024 12:34:32;SELL;DTRUY;26;
2629876036;12/02/2024 18:16:09;SELL;CNH;26;
2795601928;14/02/2024 15:59:01;SELL;CNH;26;
2710627564;18/01/2024 18:11:45;SELL;LIN;26;
2738997668;30/10/2024 19:46:40;SELL;V;26;
2749506912;16/04/2024 07:03:03;SELL;DTRUY;26;
2670008935;04/04/2024 07:21:58;SELL;DTRUY;26;
2664051732;22/10/2024 13:30:04;SELL;V;26;
2776297354;12/02/2024 14:40:23;SELL;LIN;26;
2875755518;12/08/2024 15:00:59;SELL;EH;26;
2680380987;04/03/2024 15:12:19;SELL;V;25;
2635814120;16/08/2024 17:38:25;SELL;V;25;
2658246418;21/05/2024 13:30:19;SELL;V;25;
2654285890;24/09/2024 13:30:37;SELL;CB;25;
2597778797;05/02/2024 20:13:55;SELL;LIN;25;
2655775654;15/10/2024 19:05:41;SELL;V;25;
2681539727;07/02/2024 16:00:53;SELL;LIN;25;
2599272403;19/09/2024 18:48:33;SELL;NVCR;233;
2645334654;12/08/2024 14:35:17;SELL;EH;222;
2695620934;03/12/2024 20:57:16;SELL;MA;222;
2639765200;03/01/2024 16:50:02;SELL;CPA;222;
2827354054;01/04/2024 13:31:18;SELL;YMM;221;
2698944606;19/08/2024 18:37:43;SELL;V;221;
2854212838;11/01/2024 15:04:55;SELL;LIN;217;
2596405573;11/03/2024 13:31:20;SELL;YMM;217;
2650748152;14/03/2024 19:09:10;SELL;YMM;215;
2651958307;26/02/2024 18:11:54;BUY;BKNG;215;
2829082566;31/01/2024 15:08:18;BUY;BKNG;214;
2628484769;24/01/2024 14:44:41;BUY;BKNG;214;
2629590312;12/02/2024 14:32:39;BUY;BKNG;202;
2634457389;17/04/2024 13:12:37;BUY;SLF;202;
2650908533;23/02/2024 16:43:23;BUY;BKNG;199;
2623949043;02/05/2024 10:03:50;BUY;SLF;199;
2628508943;19/04/2024 14:11:22;BUY;ZK;198;
2643948493;02/08/2024 14:41:43;BUY;SLF;198;
2838578274;01/04/2024 16:01:33;BUY;LLY;198;
2815474042;29/05/2024 13:55:16;BUY;CNH;198;
2626136042;13/06/2024 14:54:08;BUY;ASML;195;
2745914500;26/06/2024 15:09:12;BUY;ASML;195;
2669795053;24/10/2024 14:56:38;BUY;BLK;190;
2625027843;17/04/2024 19:33:27;BUY;ZK;185;
2782790012;21/05/2024 16:27:33;BUY;CNH;185;
2687641049;08/10/2024 14:29:25;BUY;BLK;185;
2665698396;15/03/2024 19:46:13;BUY;ASML;177;
2646423898;19/03/2024 16:47:01;BUY;ZK;177;
2601014333;01/07/2024 14:49:02;BUY;LLY;155;
2860010221;08/05/2024 13:52:22;BUY;CNH;155;
2671019574;16/10/2024 13:35:55;BUY;LLY;147;
2626857379;17/04/2024 19:31:36;BUY;ASML;147;
2597750214;07/05/2024 14:27:37;BUY;LIN;146;
2624391453;20/05/2024 14:25:19;BUY;ZK;146;
2678634283;18/03/2024 15:41:10;BUY;LIN;144;
2591652788;22/04/2024 07:00:07;BUY;SLF;144;
2609945399;28/05/2024 18:01:08;BUY;ZK;136;
2628482356;13/06/2024 14:54:29;BUY;LLY;136;
2632194824;16/08/2024 17:31:41;BUY;BLK;135;
2681717151;03/09/2024 17:59:12;BUY;ASML;135;
2623950639;30/10/2024 16:05:19;BUY;LLY;135;
2682496115;17/04/2024 19:31:11;BUY;KNSA;135;
2793365529;24/06/2024 16:45:53;BUY;ZK;133;
2630703897;17/07/2024 14:30:23;BUY;ZK;133;
2853646314;05/12/2024 16:22:38;BUY;LLY;132;
2628654126;22/05/2024 14:28:06;BUY;BWMX;132;
2829084240;20/05/2024 14:01:35;BUY;BLK;129;
2599288943;02/08/2024 14:41:01;BUY;SLF;129;
2686595223;10/05/2024 19:58:00;BUY;ZK;129;
2655348610;22/05/2024 13:47:45;BUY;LLY;129;
2687587821;09/05/2024 13:57:16;BUY;ZK;128;
2650629269;06/09/2024 14:22:13;BUY;ZK;128;
2683929549;16/02/2024 20:57:33;BUY;LLY;125;
2670775322;28/05/2024 18:02:09;BUY;BLK;123;
2650907152;07/06/2024 13:31:01;BUY;ZK;123;
2635439300;24/07/2024 13:53:33;BUY;ZK;122;
2680934945;20/02/2024 17:19:01;BUY;LLY;122;
2736752979;01/05/2024 14:02:01;BUY;ZK;115;
2740211053;09/02/2024 14:46:50;BUY;ZK;115;
2625328187;08/03/2024 20:51:03;BUY;ASML;107;
2585082176;24/07/2024 18:29:02;BUY;ZK;107;
2755154374;24/07/2024 19:33:36;BUY;ZK;103;
2742653057;04/04/2024 13:40:31;BUY;ASML;101;
2813636795;17/07/2024 12:42:23;BUY;IMAX;101;
2606897321;09/12/2024 16:13:59;BUY;SMNEY;101;
2802359464;09/04/2024 15:12:22;BUY;IMAX;101;
2849894045;10/12/2024 10:44:43;BUY;SMNEY;96;
2626529697;26/02/2024 14:50:34;BUY;IMAX;96;
2690448936;16/08/2024 17:31:08;BUY;LLY;93;
2623946027;02/08/2024 14:49:26;BUY;ZK;93;
2628504962;12/04/2024 14:11:12;BUY;ZK;93;
2875760729;08/10/2024 14:28:43;BUY;META;92;
2747045856;12/04/2024 17:43:15;BUY;KNSA;92;
2850105132;09/04/2024 15:13:55;BUY;ZK;92;
2860010522;13/03/2024 16:16:40;BUY;ZK;91;
2762394737;05/04/2024 13:58:47;BUY;KNSA;91;
2719862692;05/04/2024 14:06:45;BUY;BWMX;91;
2643962378;06/03/2024 14:37:34;BUY;ZK;91;
2669646592;12/03/2024 14:50:11;BUY;ZK;91;
2687707024;27/02/2024 15:19:56;BUY;ZK;91;
2730486281;14/03/2024 14:51:55;BUY;EH;87;
2596398378;08/03/2024 20:45:02;BUY;EH;87;
2689244381;07/05/2024 14:31:27;BUY;SMNEY;84;
2599580435;07/03/2024 15:39:25;BUY;EH;84;
2622103593;31/10/2024 17:40:50;BUY;META;84;
2736983031;14/03/2024 19:37:12;BUY;EH;84;
2725602646;26/04/2024 13:34:28;BUY;KNSA;83;
2756500034;09/04/2024 15:14:21;BUY;KNSA;83;
2650915765;12/11/2024 18:52:00;BUY;LLY;82;
2718601785;16/10/2024 15:09:59;BUY;BWMX;82;
2775305179;17/07/2024 14:31:05;BUY;SMNEY;82;
2720582661;04/03/2024 15:03:47;BUY;EH;81;
2726251792;04/04/2024 13:42:43;BUY;MSFT;81;
2636203089;05/04/2024 14:03:56;BUY;BLK;80;
2730504036;10/10/2024 15:20:09;BUY;SMNEY;80;
2699073051;11/03/2024 14:28:20;BUY;EH;75;
2725881343;01/04/2024 16:03:19;BUY;SPOT;75;
2721140868;27/02/2024 15:14:21;BUY;KNSA;74;
2782793833;05/03/2024 14:45:58;BUY;LLY;74;
2738994536;08/03/2024 08:17:27;BUY;IMAX;73;
2802365642;19/11/2024 15:47:13;BUY;BLK;73;
2664051786;05/03/2024 19:35:25;BUY;EH;71;
2681543596;12/04/2024 14:15:20;BUY;BLK;71;
2664873151;05/04/2024 14:09:29;BUY;LLY;69;
2599064967;22/02/2024 11:47:58;BUY;SMNEY;69;
2612547928;14/06/2024 14:19:30;BUY;SMNEY;68;
2611219053;05/03/2024 17:11:48;BUY;EH;68;
2601121926;19/03/2024 14:36:08;BUY;LLY;67;
2585082033;08/03/2024 16:27:53;BUY;IMAX;67;
2599045303;12/06/2024 15:22:02;BUY;META;63;
2580116906;09/04/2024 15:11:35;BUY;LLY;63;
2633532842;22/01/2024 14:38:09;SELL;BLK;62;
2612545917;25/03/2024 13:36:34;SELL;BKNG;62;
2607252759;09/02/2024 14:30:18;SELL;BKNG;62;
2622016017;31/01/2024 14:37:21;SELL;BKNG;62;
2688414254;23/02/2024 14:30:15;SELL;BKNG;61;
2632198670;23/05/2024 14:47:40;SELL;WB;61;
2700850800;26/02/2024 17:09:04;SELL;BKNG;60;
2691376959;07/05/2024 13:57:09;SELL;WB;60;
2782789406;25/04/2024 13:30:17;SELL;ATHM;60;
2669624945;08/08/2024 07:00:30;SELL;WB;60;
2450518956;04/04/2024 14:02:10;SELL;LLY;60;
2726255017;06/02/2024 18:28:13;SELL;SEDG;60;
2739291159;06/06/2024 13:53:14;SELL;LIN;58;
2748536485;20/06/2024 13:32:23;SELL;ASML;58;
2838580034;09/07/2024 14:31:22;SELL;ASML;58;
2689243840;13/11/2024 17:30:08;SELL;BLK;58;
2719861341;24/07/2024 18:25:41;SELL;ATHM;58;
2827356616;23/05/2024 19:06:14;SELL;LIN;58;
2657096909;22/10/2024 13:44:42;SELL;BLK;58;
2659442077;18/03/2024 19:56:34;SELL;ASML;58;
2752653790;20/03/2024 15:54:00;SELL;ATHM;58;
2710594691;12/08/2024 14:21:42;SELL;LLY;58;
2833391646;17/05/2024 14:08:27;SELL;LIN;57;
2689242287;30/10/2024 13:30:22;SELL;LLY;57;
2709712797;24/04/2024 15:01:44;SELL;ASML;56;
2718595707;07/05/2024 18:06:19;SELL;LIN;56;
2658201296;21/05/2024 16:52:11;SELL;ATHM;56;
2692042118;19/03/2024 13:30:17;SELL;LIN;56;
2725592914;24/04/2024 14:15:11;SELL;WB;56;
2739291357;08/07/2024 16:12:23;SELL;ATHM;56;
2793364172;28/06/2024 19:58:53;SELL;LLY;56;
2802360989;20/09/2024 13:31:28;SELL;BLK;56;
2842142397;15/10/2024 14:23:10;SELL;ASML;56;
2689242151;01/11/2024 18:38:00;SELL;LLY;56;
2746259767;24/04/2024 15:59:42;SELL;LIN;56;
2770673567;28/06/2024 14:36:28;SELL;ATHM;56;
2875763390;24/07/2024 19:33:19;SELL;ATHM;55;
2720584145;10/12/2024 20:50:04;SELL;LLY;55;
2718487408;16/10/2024 15:10:09;SELL;BWMX;55;
2782787690;24/07/2024 18:20:01;SELL;BLK;55;
2712446339;08/08/2024 07:00:29;SELL;WB;55;
2720429965;14/05/2024 19:52:21;SELL;ATHM;55;
2711349498;12/06/2024 13:31:48;SELL;LLY;55;
2804764962;10/05/2024 14:06:22;SELL;ATHM;55;
2627102872;27/09/2024 14:47:17;SELL;ATHM;54;
2725593412;20/02/2024 17:02:37;SELL;LLY;54;
2733972566;24/07/2024 19:14:02;SELL;BLK;53;
2775298442;14/06/2024 14:00:43;SELL;ATHM;53;
2628654862;07/08/2024 13:40:08;SELL;ATHM;53;
2699909047;05/03/2024 14:32:25;SELL;LLY;53;
2447158960;07/05/2024 13:30:15;SELL;ATHM;52;
2621082100;06/02/2024 18:28:26;SELL;SEDG;52;
2649380787;09/02/2024 16:35:58;SELL;ATHM;52;
2775801710;11/03/2024 13:59:19;SELL;ASML;52;
2775883201;07/08/2024 13:40:01;SELL;ATHM;52;
2676819335;26/09/2024 16:04:17;SELL;ATHM;51;
2770066195;04/04/2024 18:28:11;SELL;ASML;51;
2879464088;02/08/2024 14:41:15;SELL;WB;50;
2680937801;10/12/2024 09:53:05;SELL;DTRUY;50;
2462387593;16/04/2024 07:00:03;SELL;WB;50;
2633045741;06/02/2024 18:28:34;SELL;SEDG;50;
2793363807;28/02/2024 08:00:03;SELL;WB;50;
2782814826;27/09/2024 17:39:56;SELL;LLY;50;
2683911739;06/09/2024 13:39:20;SELL;ATHM;50;
2827355403;17/04/2024 13:32:17;SELL;INFY;50;
2684277136;04/11/2024 14:31:35;SELL;META;49;
2680940094;17/04/2024 16:24:06;SELL;LIN;49;
2653838614;12/04/2024 13:30:14;SELL;INFY;49;
2678621043;13/03/2024 19:20:05;SELL;INFY;49;
2678632878;09/04/2024 14:19:09;SELL;LIN;48;
2645690581;16/04/2024 14:11:50;SELL;BWMX;48;
2652313818;06/03/2024 14:51:24;SELL;INFY;48;
2634491689;12/03/2024 19:48:10;SELL;INFY;48;
2655347087;28/02/2024 14:30:17;SELL;INFY;48;
2649375617;14/03/2024 16:08:24;SELL;INFY;48;
2709717641;11/03/2024 13:30:10;SELL;INFY;47;
2647219967;08/05/2024 12:35:11;SELL;DTRUY;47;
2843164039;08/03/2024 15:50:27;SELL;INFY;47;
2655776895;08/11/2024 15:38:41;SELL;META;47;
2695980782;18/03/2024 15:11:32;SELL;INFY;46;
2680940794;26/04/2024 16:00:24;SELL;LIN;46;
2853635090;12/04/2024 13:30:14;SELL;LIN;46;
2833806193;14/11/2024 19:56:52;SELL;LLY;46;
2770674946;21/10/2024 09:30:17;SELL;BWMX;46;
2640930421;13/08/2024 07:26:10;SELL;DTRUY;46;
2676827702;04/03/2024 16:34:38;SELL;INFY;46;
2678629446;04/04/2024 19:00:08;SELL;MSFT;46;
2829081508;12/04/2024 13:54:30;SELL;BLK;46;
2650952182;31/10/2024 10:36:44;SELL;DTRUY;45;
2669626535;12/03/2024 13:37:48;SELL;INFY;45;
2634478217;02/04/2024 19:37:07;SELL;SPOT;45;
2643866283;01/03/2024 20:58:02;SELL;LIN;45;
2647865057;11/03/2024 13:32:40;SELL;LLY;45;
2859570450;08/03/2024 16:09:55;SELL;WB;45;
2644790732;20/12/2024 14:30:19;SELL;BLK;45;
2683933901;06/03/2024 14:32:29;SELL;INFY;45;
2678641817;17/05/2024 13:30:14;SELL;BLK;45;
2630273156;09/04/2024 14:53:18;SELL;LLY;45;
2740148895;22/02/2024 14:52:09;SELL;DTRUY;45;
2644364270;18/06/2024 14:05:28;SELL;DTRUY;45;
2659221801;05/03/2024 18:22:40;SELL;INFY;45;
2648833741;04/04/2024 14:05:45;SELL;LLY;45;
2738173270;11/03/2024 08:00:02;SELL;WB;45;
2680935720;01/08/2024 14:30:42;SELL;META;45;
2657097294;19/04/2024 13:38:23;SELL;LLY;45;
